Domain,Have_HTTPS,Have_At,URL_Length,URL_Depth,Redirection,http_https_Domain,Prefix_Suffix,SubDomainCount,DNS_Record,AgeOfDomain,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Google_Index,Favicon,CopyRightSymbol,CopyRightYear,Domain_Around_CopyRight,LinkRatio,SSL_Domain_Name,Submit_Handler,FormMail,NonStandardPort,SubPagesCount,IndexPagesCount,MLSTagsRatio,Anchor_URL,RequestUrl,Empty_Link,visibilityMode,Label
http://roviagatetechnology.com/signin/?GZwlpK10jViXDCRxAgbW74Q9BSmeEuIq5caYtNzkTf,1,0,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1
https://patient-water-fc18.lrw9enl4.workers.dev/,0,0,48,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://dsa231.xyz,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
https://autumn-waterfall-00d4.n0ua4rgc.workers.dev/,0,0,51,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
https://sunjeetcommunications.com/,0,0,34,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1
http://www.warganet.net/au/myid.telstra.com/manage/?view=login&amp;appIdKey=fcd00c0656cc490&amp;country=,1,0,104,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0.863636,0,1
https://gwproject.com.au/api/jp/jp/,0,0,35,3,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1
https://gwproject.com.au/api/jp/jp?,0,0,35,3,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1
https://drishtinanda.com/,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.032258,0,0,0,0,10,0,1,0.193548,0,0.032258,0,1
https://www.eib.edu.au/,0,0,23,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
https://sso-godaddy-secureserver.infura-ipfs.io/ipfs/QmUhpxUXyWFqYPtNQBickmn8y3pPC7THd2omoCoZcf4rXH,0,0,99,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://meta-issue.start.page/,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1
http://bafybeibl42ktsvapadbw4gsskvweb3bjbcusyi5aa6irr57sbhyki3woha.ipfs.dweb.link/,1,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,3,0,1,0.625,0,0,0,1
https://bafybeibl42ktsvapadbw4gsskvweb3bjbcusyi5aa6irr57sbhyki3woha.ipfs.dweb.link/,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,3,0,1,0.625,0,0,0,1
http://bafybeifymrefavbbx6vhnzvfumpmeie4lslaj2wduyt4hknckxzjsjarmy.ipfs.dweb.link/gen.html,1,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1
https://bafybeifymrefavbbx6vhnzvfumpmeie4lslaj2wduyt4hknckxzjsjarmy.ipfs.dweb.link/gen.html,0,0,91,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1
http://bafybeih2v265chutea3o367vbt3yrgsnhq462f2w5qtguvcessls7qlpgy.ipfs.dweb.link/sharepoint.html,1,0,97,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1
https://bafybeih2v265chutea3o367vbt3yrgsnhq462f2w5qtguvcessls7qlpgy.ipfs.dweb.link/sharepoint.html,0,0,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1
http://bafybeieykhq2db6gllqw4tixtjb3aiqvverbzudcg4vgpoglzgqehgdnmu.ipfs.dweb.link/,1,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://bafybeieykhq2db6gllqw4tixtjb3aiqvverbzudcg4vgpoglzgqehgdnmu.ipfs.dweb.link/,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://bafybeib6nrvhylo2lkratsk5i3yyp4j4wvtz2vskoqk4o2qrvumuywxzcq.ipfs.dweb.link/pspxauth.html?info@integritycommission.tc+,0,1,125,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1
https://mudmag.webwave.dev/,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
https://doladowania.xouu3.xyz/payment/e616edde5598/millennium,0,0,61,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
https://doladowania.idearesepi.top/payment/e616edde5598/millennium,0,0,66,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
https://doladowania.yuo1x.top/payment/e616edde5598/millennium,0,0,61,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
https://r832fe.webwave.dev/,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
https://bafybeiggma2d77tefczrifpz5wwvhvw2wrcfko2wdk7sifdd33kmtc5zru.ipfs.w3s.link/02.html,0,0,89,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1
http://u1986819.cp.regruhosting.ru/,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
https://plgbg6.webwave.dev/,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
http://www.zionwetsuits.com,1,0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0.04,0,1
https://rmkmk4.webwave.dev/,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
https://portalgelcmanentocxaquiempresas.shop/entrar,0,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
https://operadoraambevtech.com.br/,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.137255,0,0,0,0,5,0,1,0.529412,0,0,0,1
https://wa.pe/0Oyu6rKoLJ,0,0,24,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1
https://isintosuccess.com/wp-1/,0,0,31,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
https://bafybeig3ywyenij7lojs5ih7v7vmgjzbps62ewx3tmlfjiv6vggbu4kwm4.ipfs.dweb.link/owa.html#x@x.com,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://creditas-zb.sentry.io/auth/login/creditas-zb/,0,0,53,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1
https://sp734543.sitebeat.crazydomains.com/,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1
https://spk.kundenlogin.com.de/de/sparkasse,0,0,43,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,6,0,1,0.714286,0,0,0,1
http://synapptecglobal.com/,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1
http://bncrconfimar.vastserve.com/ldsss1.html,1,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
http://bncrconfimar.vastserve.com,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
http://contacto-bn-fi.vastserve.com/ldsss1.html,1,0,47,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
http://contacto-bn-fi.vastserve.com,1,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
https://sfr-activation-fr.com/,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
https://afunabb.cl/service/,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,6,0,1,0.714286,0,0,0,1
https://na1auc.webwave.dev/,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
https://lauchun.com.pe/,0,0,23,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
http://bravebrowser.filfar.eu,1,0,29,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1
https://authourization.crediter.best/conservation.html?gts,0,0,58,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
http://redcapinforma.com/,1,0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1
http://sacitausecurity.atsnx.com/,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
http://www.approvalsform.com.tr/login.html,1,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
https://sparkasse.sp-hilfezentrum.de/,0,0,37,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
http://oxygenaidindia.com/,1,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,6,0,1,0.714286,0,0,0,1
http://bafybeidkh4coovvqujg5s7yv4uuzzy2cogbkfvdfhpl2tcyexc2tqnywhu.ipfs.dweb.link/pxpstauth.html?email@example.com,1,1,114,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1
https://www.nhk-ro.jp.messagehtmlid0001070.pf0755.cn/,0,0,53,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1
https://cpzx2e.webwave.dev/,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
https://bit.ly/updateBPER,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1
https://infosard.com/,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0.5,0,0,0,0,1
http://affixmainssync.com,1,0,25,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.9,1,1,0,0,1
https://zaborenrsie.web.app/,0,0,28,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
http://tskad-asistent.ru/,1,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,1,0.964286,1,0.071429,0,1
https://bafybeidkh4coovvqujg5s7yv4uuzzy2cogbkfvdfhpl2tcyexc2tqnywhu.ipfs.dweb.link/pxpstauth.html?email@example.com,0,1,115,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1
https://www.nhk-ro.jp.messagehtmlid0001070.0554city.cn,0,0,54,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1
https://www.nhk-ro.jp.messagehtmlid0001070.lfzxwl.cn,0,0,52,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1
https://www.chiang-mai-lantern-festival.com/GTuhjd12/index.html,0,0,63,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
https://pub-7e00df1d340742eda47c45b5608e80a9.r2.dev/inxxxx.html,0,0,63,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
https://bafybeib2hbzdz25ugp6itmgujbzjltnuqcb5wpaanhvq7ws6r7poxnmxyu.ipfs.dweb.link/point.html,0,0,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://takeru-yamazaki.work/fc/domain.html,0,0,43,2,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1
https://bafybeidgeax5vd7puwy3o37bx7jyx2jtyoh7phkw7som6hincbfqqxnppu.ipfs.dweb.link/,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1
https://review-docu2023.myportfolio.com/,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0.5,0,0,0,0,1
http://www.nclegal.in/brac/vnm/,1,0,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://bafybeidjqdwlqbq3nf4i7tmqx2gzua7j7mofssbb7c3pnsukzza4rznbem.ipfs.dweb.link/microsoft.html,0,0,97,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0.777778,0,1
https://bafkreifrneobksw2vql27bmopylgq57l3kevlmjxcxehvuryjaisrlxdpi.ipfs.dweb.link/,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0.857143,1,1,0,0,1
https://bafybeic4jc47f6qnw2mqniealz25ftz7hib6p2apkdc5wspnyjwpcq67m4.ipfs.dweb.link/docuslgn.htm,0,0,95,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1
https://predovicpathbuzz.myportfolio.com/,0,0,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0.5,0,0,0,0,1
https://secu-drive1.myportfolio.com/,0,0,36,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0.5,0,0,0,0,1
https://bafybeih3dy7w65mldsqiyfma6jiydfiwwrwsyddcwrjrdlj5ckou4v65vm.ipfs.w3s.link/vosm.html,0,0,91,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1
https://bafybeidpeijyj3nn5ahhoyfsclgxea2qzocipnpoldmzle6uronug47rse.ipfs.dweb.link/,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1
https://gadamrani.co.il/gpsengineeringsrlfiledoc/,0,0,49,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1
https://fake-netflix.callmetak.com/login.html,0,0,45,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://bafybeidlzgkfoalzcst3xzvhtnzsiyas33p2iopjzgm6helzvbg6izr2cu.ipfs.dweb.link/office.html,0,0,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1
https://bafkreifver5zuztljmlyg4mpmhlprvxpnf3wd6src35cd6cmjnjqxzkm54.ipfs.dweb.link/,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://bafkreiehno4e7qml6tlxdivex4x4gianv2akf3eoyghmtzknihu2wstqm4.ipfs.dweb.link,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://bafybeid765rip7ybyw53jnvqy77w22uzc5u5h4ur3mmg46rmwlxhusmaqe.ipfs.dweb.link/?filename=QmWxBGwNwwWe6VzW9JjuLJDZ1tKtDropCq58DG3jkryixQ,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1
https://bafybeid3fif5lbtblwkglthydf3eu4isfmim2khr4om2j3u2exj5rqxoiu.ipfs.dweb.link/mbv%20k.html?err=MLJRIPOMYLNJXAXH0JW&dispatch=2A3&id=47A96B7bBaA1c034B42C6393b2ba4b,0,0,166,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1
https://bafybeigw2d3kpy4yarcu4t4byffeqhdf4ipw5hius4jwwtmvuwodkn5hw4.ipfs.dweb.link/,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.333333,1,0,0,0,1,0,1,0.666667,0,0.666667,0,1
https://bafybeigd4fvmri4fmnzml6bay52wen2pb5hw7atxcngnp3krkmuso5ibxm.ipfs.dweb.link/,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.333333,1,0,0,0,1,0,1,0.666667,0,0.666667,0,1
https://bafybeieynsjyv7iuin6sfjeanhoxby6geq32fwkw64aqkrvvap5alzcw5q.ipfs.dweb.link/indexx.html,0,0,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://brisbaneautomotive.com.au/docupass/?ZW1haWw5NzQ0MjI1MDY0=gonzalol28oizazagap90oastrazenecal28ohdkdhsk9rs,0,0,112,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0.042254,0,1
https://jp-srnbccard-login.answer296.xyz,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.009091,0,0,0,0,78,0,0,0.109091,0,0,0,1
https://jp-srnbccard-login.answer158.xyz,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.009091,1,0,0,0,78,0,0,0.109091,0,0,0,1
https://ipfs.io/ipfs/QmUbxLDd8QfwSb3MdiD28vfJcnh4gnXiCx3mDfVNNEThq7?filename=index.html,0,0,87,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://grupobsf.cl/AssistenzaPosteItaliane/,0,0,44,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
https://aged-boat-161e.nrpytuqym.workers.dev/,0,0,45,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
http://ntflx-recuprar.com/app/login,1,0,35,2,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
https://cool-bonus-c909.3663rqz4.workers.dev/,0,0,45,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
https://bafkreiga556wozsj4bmmivcekg5kthv35my2sbnb2nbsi37judeejjrlwu.ipfs.dweb.link/,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1
http://moneromixer.net,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0.357143,0,1
https://crossfitlux.com,0,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0.111111,0,0,0,0,10,0,0,0.148148,1,0,0,1
http://openseatoken.net,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.818182,1,1,0.181818,0,1
https://d3bbdk04.eu1.hubspotlinksstarter.com/Ctc/GH+113/d3bbDK04/MXkxgryMWg0W79__Mf8LxPVcW2VV8NG4YlRnwN5yXtkQ3lSc3V1-WJV7CgF9vW5cq9fr8mpQ0sW4HH-Vm3sgxZgW6dzQlm6D49pYW65-4Lv4j09b5VG7N5d6v1VykW6p_Jk82_1q1fW43D1W15yP6YQW6MZdny5GDt0DW7LRxVZ8--VNHW8GnGX88Ks2MGW6LDmxJ8_KJTGN7QfH99k0wQqW66rF7815qRhMW9dlmYf5_6nX-N1h25JBHCgZCW8wBQVs12pZnLW2DQzNN4BzQVHW7qln6g9b2c1sW62Ww0W5LxV29W3_J3vz9hMmbTW4N8zs07M50mMVLFxb52jXXc9N2DqPc0mxRHjW79Hb-m4HC2CL2jj1,0,0,437,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
http://paxful-wap.vip,1,0,21,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://1inch-airdrop.top/,0,0,26,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0.181818,1,0,0,0,4,0,0.809524,0.545455,1,0,0,1
https://radioantara.cl/wp-includes/ID3/USPSS/US/indexadress,0,0,59,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0.014337,1,0,0,0,205,0,0.75,0.107527,1,0,0,1
http://pammed.net/wp-content/plugins/p/dhl_top/,1,0,47,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
http://pammed.net/wp-content/plugins/p/dhl_top/source/content/,1,0,62,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
http://ostwaltsonsite.com/wp-content/uploads/dsk/user/account/,1,0,62,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,11,0,0.75,0.62069,0.8,0.034483,0,1
https://yoour-metaaa-update-rivac.start.page/,0,0,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1
http://nites.ayutthaya2.go.th/wp-content/plugins/snyqxhe/fr/info-postale/d046b3948301922/login.php,1,0,98,7,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1
http://nites.ayutthaya2.go.th/wp-content/plugins/snyqxhe/fr/info-postale/,1,0,73,5,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1
http://012833215698.work.gd/,1,0,28,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
https://www.nhk-ro.jp.messagehtmlid0001070.lfzxwl.cn/,0,0,53,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1
https://www.nhk-ro.jp.messagehtmlid0001070.0554city.cn/,0,0,55,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1
http://creativecombat.com/wp-admin/network/acct/?email=3mail@b.c,1,1,64,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
http://creativecombat.com/wp-admin/network/acct/login.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=3mail@b.c&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,1,1,266,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
http://autohauspodcast.de/wp-includes/fonts/service/image/,1,0,58,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0.118012,0,1
https://livelodescolinode-ocnqpjugja-tl.a.run.app/?hash={ono.neide@uol.com.br,0,1,77,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://ebanking-ch3-ubs-a3ab0.web.app/login.html?session=moh8Dq34gWFsTgLJDC0HXAnGblsC0XrD7D8xORzBSyyZSaVXp5EaKQ0ugINliqeKUh5Ob0t4Md5Cv11u6GoHzfzFnEF0fBRsxU&amp;auth=1263b60b-0f68-422b-acdd-5cd99d4b44dd,0,0,202,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
https://ebanking-ch3-ubs-a3ab0.web.app/login.html?session=FlXTGobwESILEUti5RaSzWPhh2AdwkI1KIzR0KbcRofUgqvddwDgTfIVt3kTGEC1eZuyFmv7dNtttDMVPTylW01TtdvtIVl60m&amp;auth=5acbb2f2-4c5e-41f8-b3d4-a46e0e4e82ef,0,0,202,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
https://ebanking-ch3-ubs-a3ab0.web.app/login.html?session=Dyqx4AA2IE1OciBIQnixN7XquicC1auB73vbi6NtG6lLfNNv9WR9JPc5s0bKhDM3LfHsgLBuKHHtWDIH0TPWLl9Fv1G0rzAT65&amp;auth=c8ede6b9-55c1-4b79-88ec-844489440f14,0,0,202,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1
https://hhh3-pd6hgfmvuq-wm.a.run.app,0,0,36,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
http://livelo-ocnqpjugja-oa.a.run.app/%3Fhash%3D{inteligencia.financeiro@ibope.com.br},1,1,86,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
https://livelo-ocnqpjugja-oa.a.run.app/%3Fhash%3D%7Binteligencia.financeiro@ibope.com.br%7D,0,1,91,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
